EventID,Region,CustomerType,PeakDemandBeforeMW,PeakDemandAfterMW,DemandReductionMW,ProgramCost,cpm,quartile,CostPerMW,EfficiencyQuartile,ReductionPct
6960,Central,Commercial,2498.99,2031.02,467.97,54231.64,115.88700130350236,Q1 (best),115.89,Q1 best,18.73
6961,West,Residential,1772.35,1615.0,157.35,63601.04,404.20108039402606,Q3,404.2,Q3,8.88
6962,West,Commercial,2436.94,1965.61,471.33,54570.48,115.77977213417351,Q1 (best),115.78,Q1 best,19.34
6963,East,Industrial,1347.87,1246.68,101.19,44555.51,440.3153473663406,Q3,440.32,Q3,7.51
6964,North,Commercial,1143.29,944.88,198.41,95101.69,479.31903633889425,Q3,479.32,Q3,17.35
6965,East,Industrial,991.12,962.75,28.37,59459.1,2095.844201621431,Q4 (worst),2095.84,Q4 worst,2.86
6966,Central,Commercial,2039.37,1913.74,125.63,12955.04,103.12059221523522,Q1 (best),103.12,Q1 best,6.16
6967,North,Residential,1343.6,1211.1,132.5,47776.38,360.57645283018866,Q3,360.58,Q3,9.86
6968,South,Residential,1650.33,1343.07,307.26,29665.37,96.5481025841307,Q1 (best),96.55,Q1 best,18.62
6969,East,Residential,1304.72,1244.03,60.69,44280.58,729.6190476190477,Q4 (worst),729.62,Q4 worst,4.65
6970,North,Industrial,980.6,882.49,98.11,30588.96,311.78228519009275,Q2,311.78,Q2,10.01
6971,West,Residential,669.2,636.35,32.85,22006.6,669.9117199391171,Q4 (worst),669.91,Q4 worst,4.91
6972,East,Industrial,1359.7,1282.61,77.09,64104.22,831.5503956414581,Q4 (worst),831.55,Q4 worst,5.67
6973,South,Commercial,1967.44,1818.11,149.33,52186.73,349.4725105471104,Q3,349.47,Q3,7.59
6974,Central,Residential,1935.96,1638.29,297.67,18160.89,61.01014546309671,Q1 (best),61.01,Q1 best,15.38
6975,South,Residential,1598.92,1309.14,289.78,12490.18,43.10228449168335,Q1 (best),43.1,Q1 best,18.12
6976,South,Industrial,777.53,684.23,93.3,60704.9,650.6420150053591,Q4 (worst),650.64,Q4 worst,12.0
6977,East,Residential,581.74,479.66,102.08,24262.87,237.68485501567397,Q2,237.68,Q2,17.55
6978,Central,Commercial,2476.72,2275.66,201.06,33245.67,165.3519844822441,Q1 (best),165.35,Q1 best,8.12
6979,East,Residential,1346.6,1292.09,54.51,40416.4,741.4492753623189,Q4 (worst),741.45,Q4 worst,4.05
6980,West,Industrial,810.21,727.1,83.11,25245.07,303.75490314041633,Q2,303.75,Q2,10.26
6981,West,Commercial,1403.92,1216.65,187.27,22532.62,120.32156778982217,Q1 (best),120.32,Q1 best,13.34
6982,East,Commercial,553.37,476.19,77.18,88664.48,1148.8012438455557,Q4 (worst),1148.8,Q4 worst,13.95
6983,West,Industrial,1098.14,914.13,184.01,98049.56,532.8490842888973,Q3,532.85,Q3,16.76
6984,North,Industrial,1895.54,1797.77,97.77,77733.26,795.0624936074461,Q4 (worst),795.06,Q4 worst,5.16
6985,North,Commercial,858.13,732.08,126.05,99975.12,793.1385957953192,Q4 (worst),793.14,Q4 worst,14.69
6986,West,Commercial,831.33,798.48,32.85,84669.12,2577.4465753424656,Q4 (worst),2577.45,Q4 worst,3.95
6987,West,Residential,1145.61,996.28,149.33,91109.85,610.1242215228018,Q3,610.12,Q3,13.03
6988,West,Residential,1184.59,1150.18,34.41,22208.64,645.4123801220576,Q3,645.41,Q3,2.9
6989,South,Commercial,2029.22,1910.02,119.2,19730.1,165.5209731543624,Q1 (best),165.52,Q1 best,5.87
6990,East,Commercial,1985.26,1776.8,208.46,6359.58,30.507435479228626,Q1 (best),30.51,Q1 best,10.5
6991,South,Residential,747.9,630.37,117.53,58132.58,494.6190759806007,Q3,494.62,Q3,15.71
6992,Central,Residential,1732.14,1679.34,52.8,5913.42,111.99659090909091,Q1 (best),112.0,Q1 best,3.05
6993,Central,Industrial,2410.0,2004.96,405.04,62413.05,154.0910774244519,Q1 (best),154.09,Q1 best,16.81
6994,West,Commercial,2140.13,1750.45,389.68,96334.89,247.21538185177582,Q2,247.22,Q2,18.21
6995,East,Commercial,1233.39,1205.43,27.96,75996.67,2718.049713876967,Q4 (worst),2718.05,Q4 worst,2.27
6996,South,Residential,1020.96,840.25,180.71,86305.18,477.58939737701286,Q3,477.59,Q3,17.7
6997,West,Industrial,2316.87,2228.5,88.37,11957.85,135.31571800384745,Q1 (best),135.32,Q1 best,3.81
6998,South,Industrial,1970.09,1655.46,314.63,48309.82,153.54486221911452,Q1 (best),153.54,Q1 best,15.97
6999,West,Industrial,1257.87,1178.07,79.8,31156.3,390.4298245614035,Q3,390.43,Q3,6.34
7000,Central,Industrial,2425.3,2055.74,369.56,83590.88,226.19028033336943,Q2,226.19,Q2,15.24
7001,South,Residential,2052.13,1715.49,336.64,69134.48,205.3662072243346,Q2,205.37,Q2,16.4
7002,North,Residential,1294.61,1140.09,154.52,87620.77,567.0513202174476,Q3,567.05,Q3,11.94
7003,North,Residential,507.77,432.59,75.18,15699.64,208.82734769885604,Q2,208.83,Q2,14.81
7004,East,Industrial,1533.09,1275.88,257.21,12533.08,48.7270323859881,Q1 (best),48.73,Q1 best,16.78
7005,North,Industrial,1491.72,1260.15,231.57,27646.77,119.3883922787926,Q1 (best),119.39,Q1 best,15.52
7006,North,Residential,2291.07,2097.1,193.97,70187.15,361.8453884621333,Q3,361.85,Q3,8.47
7007,Central,Commercial,2312.26,2184.71,127.55,87777.56,688.1815758526068,Q4 (worst),688.18,Q4 worst,5.52
7008,West,Commercial,830.58,688.74,141.84,24453.65,172.403059785674,Q2,172.4,Q2,17.08
7009,South,Industrial,1855.79,1698.44,157.35,33987.0,215.99618684461393,Q2,216.0,Q2,8.48
7010,West,Residential,1497.58,1433.16,64.42,93721.21,1454.846476249612,Q4 (worst),1454.85,Q4 worst,4.3
7011,Central,Commercial,772.0,747.86,24.14,13761.92,570.0878210439105,Q3,570.09,Q3,3.13
7012,South,Residential,1416.07,1179.25,236.82,82887.68,350.00287137910647,Q3,350.0,Q3,16.72
7013,East,Residential,1209.96,1005.2,204.76,45649.58,222.94188318030868,Q2,222.94,Q2,16.92
7014,North,Residential,2477.26,2140.96,336.3,10700.79,31.819179304192687,Q1 (best),31.82,Q1 best,13.58
7015,North,Commercial,688.2,573.35,114.85,10157.9,88.44492816717458,Q1 (best),88.44,Q1 best,16.69
7016,East,Residential,1307.41,1169.14,138.27,22138.69,160.11202719317276,Q1 (best),160.11,Q1 best,10.58
7017,West,Industrial,1522.23,1227.26,294.97,94451.0,320.2054446214869,Q2,320.21,Q2,19.38
7018,East,Commercial,1603.73,1459.84,143.89,79685.85,553.7969977065815,Q3,553.8,Q3,8.97
7019,East,Residential,601.37,524.58,76.79,7774.76,101.24703737465815,Q1 (best),101.25,Q1 best,12.77
7020,North,Residential,610.43,515.55,94.88,38597.0,406.7980607082631,Q3,406.8,Q3,15.54
7021,South,Industrial,1579.4,1492.22,87.18,96800.66,1110.3539802707041,Q4 (worst),1110.35,Q4 worst,5.52
7022,South,Industrial,1219.09,995.92,223.17,14270.99,63.94672222969037,Q1 (best),63.95,Q1 best,18.31
7023,Central,Industrial,1703.19,1516.26,186.93,6526.5,34.91413898250682,Q1 (best),34.91,Q1 best,10.98
7024,East,Industrial,2205.91,2095.91,110.0,26506.98,240.97254545454544,Q2,240.97,Q2,4.99
7025,South,Residential,1531.76,1318.53,213.23,87781.34,411.67443605496413,Q3,411.67,Q3,13.92
7026,South,Residential,2321.79,2181.64,140.15,90362.06,644.7524794862646,Q3,644.75,Q3,6.04
7027,West,Commercial,1764.54,1460.89,303.65,51523.66,169.6810801910094,Q1 (best),169.68,Q1 best,17.21
7028,South,Residential,635.42,539.78,95.64,21735.14,227.2599330823923,Q2,227.26,Q2,15.05
7029,West,Residential,2295.65,2011.92,283.73,73246.09,258.1541958904592,Q2,258.15,Q2,12.36
7030,South,Industrial,1592.62,1370.59,222.03,12931.92,58.24402107823267,Q1 (best),58.24,Q1 best,13.94
7031,East,Commercial,624.16,557.09,67.07,40929.14,610.2451170418966,Q3,610.25,Q3,10.75
7032,East,Commercial,600.27,529.98,70.29,52584.38,748.1061317399344,Q4 (worst),748.11,Q4 worst,11.71
7033,West,Residential,2413.95,2335.54,78.41,7103.57,90.59520469327892,Q1 (best),90.6,Q1 best,3.25
7034,North,Industrial,2156.91,2041.95,114.96,61441.53,534.4600730688935,Q3,534.46,Q3,5.33
7035,Central,Commercial,1785.58,1469.48,316.1,89946.14,284.5496361910788,Q2,284.55,Q2,17.7
7036,Central,Industrial,1610.67,1320.71,289.96,39193.63,135.16909228859154,Q1 (best),135.17,Q1 best,18.0
7037,South,Residential,1182.72,947.67,235.05,40046.98,170.3764305466922,Q1 (best),170.38,Q1 best,19.87
7038,West,Residential,1177.02,1065.02,112.0,79900.18,713.3944642857142,Q4 (worst),713.39,Q4 worst,9.52
7039,West,Industrial,2157.19,1786.52,370.67,65002.08,175.36374672889633,Q2,175.36,Q2,17.18
7040,West,Residential,831.26,711.47,119.79,16434.84,137.19709491610317,Q1 (best),137.2,Q1 best,14.41
7041,West,Residential,2294.26,2188.52,105.74,12232.73,115.68687346321165,Q1 (best),115.69,Q1 best,4.61
7042,South,Commercial,2195.04,2034.01,161.03,45137.6,280.30553313047255,Q2,280.31,Q2,7.34
7043,North,Commercial,771.77,628.13,143.64,94859.18,660.3952937900307,Q4 (worst),660.4,Q4 worst,18.61
7044,Central,Commercial,561.57,542.4,19.17,33240.43,1733.9817423056859,Q4 (worst),1733.98,Q4 worst,3.41
7045,West,Residential,678.02,648.6,29.42,56929.09,1935.047246770904,Q4 (worst),1935.05,Q4 worst,4.34
7046,East,Industrial,848.17,767.28,80.89,80849.4,999.4980838175298,Q4 (worst),999.5,Q4 worst,9.54
7047,Central,Industrial,2400.2,2323.06,77.14,89634.59,1161.972906403941,Q4 (worst),1161.97,Q4 worst,3.21
7048,North,Residential,1419.31,1225.16,194.15,26322.12,135.57620396600566,Q1 (best),135.58,Q1 best,13.68
7049,North,Residential,1513.06,1415.24,97.82,12319.84,125.94397873645472,Q1 (best),125.94,Q1 best,6.47
7050,North,Industrial,780.8,747.32,33.48,62273.47,1860.0200119474316,Q4 (worst),1860.02,Q4 worst,4.29
7051,East,Commercial,2141.76,1775.67,366.09,90962.79,248.47111366057527,Q2,248.47,Q2,17.09
7052,South,Residential,990.08,966.03,24.05,76437.81,3178.287318087318,Q4 (worst),3178.29,Q4 worst,2.43
7053,East,Industrial,773.82,636.02,137.8,23530.9,170.76124818577648,Q1 (best),170.76,Q1 best,17.81
7054,West,Commercial,971.3,947.14,24.16,33928.53,1404.326572847682,Q4 (worst),1404.33,Q4 worst,2.49
7055,East,Commercial,1734.14,1541.0,193.14,84785.39,438.98410479444965,Q3,438.98,Q3,11.14
7056,Central,Commercial,2453.58,1968.82,484.76,90201.42,186.07438732568693,Q2,186.07,Q2,19.76
7057,North,Residential,1872.95,1777.98,94.97,61892.71,651.7080130567548,Q4 (worst),651.71,Q4 worst,5.07
7058,West,Commercial,1927.23,1685.23,242.0,66476.87,274.69780991735536,Q2,274.7,Q2,12.56
7059,Central,Commercial,1353.44,1201.0,152.44,51814.87,339.9033718184204,Q3,339.9,Q3,11.26
7060,East,Residential,1008.45,829.93,178.52,73573.38,412.12962133094334,Q3,412.13,Q3,17.7
7061,West,Commercial,576.98,507.42,69.56,62409.04,897.1972397929844,Q4 (worst),897.2,Q4 worst,12.06
7062,West,Industrial,723.01,663.41,59.6,45773.78,768.0164429530201,Q4 (worst),768.02,Q4 worst,8.24
7063,Central,Industrial,1345.96,1135.08,210.88,55577.05,263.5482264795144,Q2,263.55,Q2,15.67
7064,West,Commercial,1937.71,1791.24,146.47,14651.13,100.02819690038915,Q1 (best),100.03,Q1 best,7.56
7065,South,Commercial,1838.69,1612.15,226.54,47505.86,209.70186280568555,Q2,209.7,Q2,12.32
7066,South,Residential,2406.86,1958.25,448.61,71397.78,159.15334031787074,Q1 (best),159.15,Q1 best,18.64
7067,West,Residential,1741.59,1685.19,56.4,58913.76,1044.5702127659574,Q4 (worst),1044.57,Q4 worst,3.24
7068,East,Commercial,1406.55,1369.49,37.06,61045.44,1647.2056125202373,Q4 (worst),1647.21,Q4 worst,2.63
7069,Central,Industrial,2232.44,1939.58,292.86,94484.68,322.62746704910194,Q2,322.63,Q2,13.12
7070,South,Industrial,854.99,744.39,110.6,73370.87,663.3894213381556,Q4 (worst),663.39,Q4 worst,12.94
7071,Central,Residential,759.87,642.14,117.73,28550.96,242.51218890682068,Q2,242.51,Q2,15.49
7072,South,Commercial,2276.5,2021.54,254.96,56106.77,220.06106840288672,Q2,220.06,Q2,11.2
7073,Central,Residential,1581.56,1432.66,148.9,79174.97,531.7325050369375,Q3,531.73,Q3,9.41
7074,North,Residential,1265.8,1024.98,240.82,96633.33,401.2678764222241,Q3,401.27,Q3,19.03
7075,West,Industrial,1271.77,1159.15,112.62,93070.52,826.4120049724738,Q4 (worst),826.41,Q4 worst,8.86
7076,South,Industrial,910.54,729.06,181.48,63321.66,348.91811769892,Q3,348.92,Q3,19.93
7077,North,Residential,2300.13,2043.68,256.45,46033.89,179.50434782608696,Q2,179.5,Q2,11.15
7078,East,Commercial,1966.55,1659.2,307.35,9337.37,30.380250528713194,Q1 (best),30.38,Q1 best,15.63
7079,West,Commercial,1625.71,1399.71,226.0,15708.66,69.50734513274337,Q1 (best),69.51,Q1 best,13.9
7080,North,Commercial,1098.07,997.6,100.47,47200.26,469.79456554195286,Q3,469.79,Q3,9.15
7081,Central,Commercial,1422.08,1154.01,268.07,31887.32,118.95146790017533,Q1 (best),118.95,Q1 best,18.85
7082,North,Commercial,1099.96,984.24,115.72,8397.73,72.56939163498099,Q1 (best),72.57,Q1 best,10.52
7083,South,Commercial,1060.43,1023.65,36.78,59546.23,1618.983958673192,Q4 (worst),1618.98,Q4 worst,3.47
7084,South,Industrial,1405.8,1166.45,239.35,93778.0,391.80279924796326,Q3,391.8,Q3,17.03
7085,West,Residential,1524.14,1383.52,140.62,73340.94,521.5541174797327,Q3,521.55,Q3,9.23
7086,West,Industrial,2307.76,2025.8,281.96,34565.56,122.59029649595688,Q1 (best),122.59,Q1 best,12.22
7087,Central,Commercial,1909.82,1864.39,45.43,82055.34,1806.1928241250275,Q4 (worst),1806.19,Q4 worst,2.38
7088,South,Commercial,1938.32,1567.42,370.9,39125.28,105.48740900512267,Q1 (best),105.49,Q1 best,19.14
7089,Central,Residential,1931.52,1838.26,93.26,8081.66,86.65730216598756,Q1 (best),86.66,Q1 best,4.83
7090,North,Industrial,2399.78,1925.34,474.44,49482.25,104.29611752803305,Q1 (best),104.3,Q1 best,19.77
7091,South,Industrial,1531.72,1328.92,202.8,63599.24,313.60571992110454,Q2,313.61,Q2,13.24
7092,East,Industrial,2477.37,2037.64,439.73,95216.64,216.5343278830191,Q2,216.53,Q2,17.75
7093,South,Commercial,2048.19,1898.48,149.71,58192.12,388.698951305858,Q3,388.7,Q3,7.31
7094,North,Residential,1885.5,1636.46,249.04,36830.93,147.89162383552843,Q1 (best),147.89,Q1 best,13.21
7095,South,Commercial,1061.61,967.57,94.04,87629.07,931.8276265418971,Q4 (worst),931.83,Q4 worst,8.86
7096,Central,Commercial,1140.09,1043.68,96.41,86288.86,895.0198112229023,Q4 (worst),895.02,Q4 worst,8.46
7097,East,Industrial,2016.65,1801.97,214.68,82110.16,382.476989006894,Q3,382.48,Q3,10.65
7098,West,Commercial,2104.42,1916.78,187.64,58536.83,311.96349392453635,Q2,311.96,Q2,8.92
7099,South,Residential,966.09,834.89,131.2,60475.77,460.94336890243903,Q3,460.94,Q3,13.58
7100,South,Commercial,2155.3,1844.55,310.75,91859.28,295.6050844730491,Q2,295.61,Q2,14.42
7101,Central,Commercial,1818.98,1466.52,352.46,62271.94,176.6780343868808,Q2,176.68,Q2,19.38
7102,East,Industrial,603.76,530.24,73.52,96736.75,1315.7882208922742,Q4 (worst),1315.79,Q4 worst,12.18
7103,East,Commercial,2302.79,1900.38,402.41,54184.67,134.65040630203026,Q1 (best),134.65,Q1 best,17.47
7104,East,Industrial,1680.73,1454.58,226.15,24829.03,109.79009506964404,Q1 (best),109.79,Q1 best,13.46
7105,South,Industrial,1898.48,1717.1,181.38,5832.82,32.15801080604256,Q1 (best),32.16,Q1 best,9.55
7106,West,Commercial,1146.14,1089.98,56.16,94680.84,1685.9123931623933,Q4 (worst),1685.91,Q4 worst,4.9
7107,East,Industrial,2376.43,1943.18,433.25,16835.16,38.857841892671665,Q1 (best),38.86,Q1 best,18.23
7108,South,Industrial,1526.87,1336.63,190.24,5731.02,30.125210260723296,Q1 (best),30.13,Q1 best,12.46
7109,Central,Industrial,1051.29,852.58,198.71,88436.12,445.05118011172056,Q3,445.05,Q3,18.9
7110,North,Industrial,952.91,869.09,83.82,50330.9,600.4640897160583,Q3,600.46,Q3,8.8
7111,West,Industrial,2228.0,1793.24,434.76,76790.32,176.62692059987123,Q2,176.63,Q2,19.51
7112,Central,Residential,678.02,646.71,31.31,99451.13,3176.337591823699,Q4 (worst),3176.34,Q4 worst,4.62
7113,South,Industrial,1255.94,1061.04,194.9,48868.12,250.7343252950231,Q2,250.73,Q2,15.52
7114,North,Residential,707.99,641.08,66.91,59233.78,885.275444627111,Q4 (worst),885.28,Q4 worst,9.45
7115,North,Commercial,2373.89,1946.92,426.97,84254.07,197.33018713258542,Q2,197.33,Q2,17.99
7116,West,Industrial,1569.21,1314.1,255.11,66501.16,260.6764140958802,Q2,260.68,Q2,16.26
7117,West,Residential,1689.55,1638.4,51.15,70961.63,1387.324144672532,Q4 (worst),1387.32,Q4 worst,3.03
7118,Central,Residential,2195.46,1868.63,326.83,8908.97,27.258727778967657,Q1 (best),27.26,Q1 best,14.89
7119,East,Residential,1069.88,1000.78,69.1,76664.71,1109.4748191027497,Q4 (worst),1109.47,Q4 worst,6.46
7120,South,Residential,848.04,780.72,67.32,63700.72,946.2376708259062,Q4 (worst),946.24,Q4 worst,7.94
7121,Central,Commercial,1375.89,1183.93,191.96,21487.39,111.93680975203166,Q1 (best),111.94,Q1 best,13.95
7122,Central,Residential,906.29,881.86,24.43,62068.22,2540.655751125665,Q4 (worst),2540.66,Q4 worst,2.7
7123,South,Commercial,1786.9,1699.02,87.88,51873.06,590.271506599909,Q3,590.27,Q3,4.92
7124,Central,Commercial,2020.3,1866.72,153.58,36238.02,235.95533272561528,Q2,235.96,Q2,7.6
7125,North,Residential,1036.72,956.0,80.72,74148.02,918.5830029732409,Q4 (worst),918.58,Q4 worst,7.79
7126,South,Industrial,2411.1,2269.63,141.47,24871.21,175.80554181098466,Q2,175.81,Q2,5.87
7127,East,Residential,2013.06,1951.06,62.0,57842.41,932.9420967741936,Q4 (worst),932.94,Q4 worst,3.08
7128,South,Commercial,1788.81,1531.81,257.0,42586.51,165.7062645914397,Q1 (best),165.71,Q1 best,14.37
7129,South,Residential,1725.19,1433.96,291.23,60524.35,207.82319815953025,Q2,207.82,Q2,16.88
7130,East,Residential,2322.56,2165.97,156.59,13343.42,85.21246567469187,Q1 (best),85.21,Q1 best,6.74
7131,West,Residential,1909.72,1551.23,358.49,11258.83,31.406259588830927,Q1 (best),31.41,Q1 best,18.77
7132,South,Residential,2440.89,2099.76,341.13,25840.76,75.75047635798668,Q1 (best),75.75,Q1 best,13.98
7133,Central,Industrial,873.16,717.81,155.35,32002.0,205.99935629224333,Q2,206.0,Q2,17.79
7134,East,Industrial,1005.5,955.0,50.5,63400.64,1255.4582178217822,Q4 (worst),1255.46,Q4 worst,5.02
7135,North,Residential,2119.62,1755.34,364.28,46391.38,127.35088393543428,Q1 (best),127.35,Q1 best,17.19
7136,East,Industrial,683.3,563.35,119.95,40236.49,335.44385160483534,Q3,335.44,Q3,17.55
7137,East,Residential,2459.14,2314.86,144.28,95406.3,661.2579706126976,Q4 (worst),661.26,Q4 worst,5.87
7138,Central,Commercial,1274.15,1053.03,221.12,82629.19,373.6848317655572,Q3,373.68,Q3,17.35
7139,East,Industrial,1076.73,887.83,188.9,78436.87,415.22959237691896,Q3,415.23,Q3,17.54
7140,Central,Industrial,747.96,627.92,120.04,86880.22,723.760579806731,Q4 (worst),723.76,Q4 worst,16.05
7141,Central,Commercial,1055.99,1003.32,52.67,21382.33,405.9679134232011,Q3,405.97,Q3,4.99
7142,West,Residential,1305.81,1110.68,195.13,49542.81,253.89642802234408,Q2,253.9,Q2,14.94
7143,North,Commercial,507.89,489.04,18.85,37624.58,1995.9989389920424,Q4 (worst),1996.0,Q4 worst,3.71
7144,South,Residential,1799.82,1755.49,44.33,31434.47,709.101511391834,Q4 (worst),709.1,Q4 worst,2.46
7145,East,Commercial,2357.76,2293.35,64.41,86736.32,1346.6281633286758,Q4 (worst),1346.63,Q4 worst,2.73
7146,East,Residential,1655.31,1526.26,129.05,27891.37,216.12839984502128,Q2,216.13,Q2,7.8
7147,Central,Industrial,578.67,516.52,62.15,22401.8,360.4473049074819,Q3,360.45,Q3,10.74
7148,South,Industrial,1263.19,1180.58,82.61,12320.0,149.13448735019975,Q1 (best),149.13,Q1 best,6.54
7149,East,Residential,2140.26,1914.33,225.93,69970.86,309.7015004647457,Q2,309.7,Q2,10.56
7150,Central,Residential,858.32,824.45,33.87,7873.11,232.45084145261293,Q2,232.45,Q2,3.95
7151,Central,Residential,1760.14,1642.15,117.99,23103.78,195.81133994406306,Q2,195.81,Q2,6.7
7152,East,Industrial,1356.68,1196.64,160.04,65347.08,408.3171707073232,Q3,408.32,Q3,11.8
7153,East,Residential,822.99,662.62,160.37,53156.21,331.4598116854773,Q3,331.46,Q3,19.49
7154,West,Commercial,1309.34,1117.7,191.64,11559.51,60.31887914840326,Q1 (best),60.32,Q1 best,14.64
7155,Central,Industrial,1152.45,939.08,213.37,54477.19,255.31794535314242,Q2,255.32,Q2,18.51
7156,West,Industrial,2268.06,1842.23,425.83,95675.97,224.681140361177,Q2,224.68,Q2,18.78
7157,South,Commercial,639.05,593.05,46.0,98816.62,2148.187391304348,Q4 (worst),2148.19,Q4 worst,7.2
7158,Central,Industrial,1174.86,1084.12,90.74,40942.94,451.21159356402916,Q3,451.21,Q3,7.72
7159,South,Industrial,2160.48,2013.6,146.88,6302.22,42.90727124183007,Q1 (best),42.91,Q1 best,6.8
7160,North,Residential,1190.38,1024.57,165.81,77331.11,466.383873107774,Q3,466.38,Q3,13.93
7161,Central,Residential,1429.03,1155.61,273.42,17581.44,64.30195303928022,Q1 (best),64.3,Q1 best,19.13
7162,East,Commercial,1203.99,1026.55,177.44,98118.51,552.9672565374211,Q3,552.97,Q3,14.74
7163,North,Commercial,598.05,498.75,99.3,53487.68,538.6473313192347,Q3,538.65,Q3,16.6
7164,West,Residential,1117.62,1017.64,99.98,95396.92,954.1600320064013,Q4 (worst),954.16,Q4 worst,8.95
7165,East,Residential,2306.08,2056.06,250.02,18789.79,75.15314774818015,Q1 (best),75.15,Q1 best,10.84
7166,South,Commercial,1358.08,1177.81,180.27,15221.5,84.43723303932988,Q1 (best),84.44,Q1 best,13.27
7167,South,Industrial,1365.82,1128.33,237.49,81338.03,342.4903364352183,Q3,342.49,Q3,17.39
7168,Central,Industrial,2429.55,2001.32,428.23,40193.4,93.85937463512599,Q1 (best),93.86,Q1 best,17.63
7169,Central,Industrial,2499.73,2426.66,73.07,48626.59,665.4795401669631,Q4 (worst),665.48,Q4 worst,2.92
7170,Central,Commercial,2362.69,2158.12,204.57,68975.77,337.17441462580047,Q3,337.17,Q3,8.66
7171,South,Industrial,1699.18,1556.78,142.4,10900.37,76.54754213483146,Q1 (best),76.55,Q1 best,8.38
7172,Central,Commercial,1825.93,1702.52,123.41,27343.2,221.56389271533914,Q2,221.56,Q2,6.76
7173,Central,Residential,2000.53,1707.4,293.13,63296.22,215.93224849043088,Q2,215.93,Q2,14.65
7174,South,Industrial,537.62,512.36,25.26,44190.43,1749.4231987331748,Q4 (worst),1749.42,Q4 worst,4.7
7175,West,Residential,1828.52,1631.24,197.28,71440.71,362.12849756691,Q3,362.13,Q3,10.79
7176,East,Industrial,1947.86,1818.15,129.71,64377.73,496.3204841569655,Q3,496.32,Q3,6.66
